TRACK,BEGIN,END,TREATMENT,MANUAL,NEWTRACK,ADJUST,OFFSET,RETAIN,CURVE,CYCLE,ELIGIBILITY
197,80,756,CC,false,198,A,0,0,,0,
198,80,756,CC,false,198,A,0,0,,0,
200,80,756,CC,false,201,A,0,0,,0,
201,80,756,CC,false,201,A,0,0,,0,
203,80,756,CC,false,204,A,0,0,,0,
204,80,756,CC,false,204,A,0,0,,0,
206,80,756,CC,false,207,A,0,0,,0,
207,80,756,CC,false,207,A,0,0,,0,
209,70,756,CC,false,209,A,0,0,,0,
211,80,756,CC,false,211,A,0,0,,0,
213,90,756,CC,false,214,A,0,0,,0,
214,90,756,CC,false,214,A,0,0,,0,
216,70,756,CC,false,217,A,0,0,,0,
217,70,756,CC,false,217,A,0,0,,0,
218,80,756,CC,false,218,A,0,0,,0,
220,70,756,CC,false,221,A,0,0,,0,
221,70,756,CC,false,221,A,0,0,,0,
223,100,756,CC,false,224,A,0,0,,0,
224,100,756,CC,false,224,A,0,0,,0,
226,90,756,CC,false,227,A,0,0,,0,
227,90,756,CC,false,227,A,0,0,,0,
229,80,756,CC,false,230,A,0,0,,0,
230,80,756,CC,false,230,A,0,0,,0,
232,80,756,CC,false,232,A,0,0,,0,
234,80,756,CC,false,235,A,0,0,,0,
235,80,756,CC,false,235,A,0,0,,0,
237,70,756,CC,false,237,A,0,0,,0,
239,70,756,CC,false,239,A,0,0,,0,
241,80,756,CC,false,242,A,0,0,,0,
242,80,756,CC,false,242,A,0,0,,0,
244,70,756,CC,false,244,A,0,0,,0,
246,80,756,CC,false,246,A,0,0,,0,
248,70,756,CC,false,248,A,0,0,,0,
250,70,756,CC,false,250,A,0,0,,0,
252,70,756,CC,false,252,A,0,0,,0,
253,70,756,CC,false,3,A,0,0,,0,
255,70,756,CC,false,256,A,0,0,,0,
256,70,756,CC,false,256,A,0,0,,0,
258,90,756,CC,false,258,A,0,0,,0,
260,70,756,CC,false,260,A,0,0,,0,
262,80,756,CC,false,262,A,0,0,,0,
264,70,756,CC,false,264,A,0,0,,0,
266,90,756,CC,false,267,A,0,0,,0,
267,90,756,CC,false,267,A,0,0,,0,
269,80,756,CC,false,270,A,0,0,,0,
270,80,756,CC,false,270,A,0,0,,0,
272,70,756,CC,false,273,A,0,0,,0,
273,70,756,CC,false,273,A,0,0,,0,
275,70,756,CC,false,275,A,0,0,,0,
