CURVE,X,Y
2717,140,3.1
2717,180,2.3
2717,220,1.9
2717,230,1.9
2717,240,1.8
2717,250,1.8
2717,260,1.7
2717,280,1.7
2717,290,1.6
2717,330,1.6
2717,340,1.5
6639,79,0
6639,80,3.4
6639,90,5.2
6639,100,7.5
6639,110,10.2
6639,120,13.3
6639,130,20.8
6639,140,27.6
6639,150,33.9
6639,160,39.1
6639,170,43.1
6639,180,46
6639,190,48.5
6639,200,50.8
6639,210,53.2
6639,220,55.3
6639,230,57.2
6639,240,58.9
6639,250,60.4
6639,260,61.8
6639,270,63
6639,280,64.1
6639,300,66.1
6639,310,66.7
6639,320,67.4
6639,330,68
6639,350,69
2653,79,0
2653,80,3.4
2653,90,5.2
2653,100,7.5
2653,110,10.2
2653,120,13.3
2653,130,20.8
2653,140,27.6
2653,150,33.9
2653,160,39.1
2653,170,43.1
2653,180,46
2653,190,48.5
2653,200,50.8
2653,210,53.2
2653,220,55.3
2653,230,57.2
2653,240,58.9
2653,250,60.4
2653,260,61.8
2653,270,63
2653,280,64.1
2653,300,66.1
2653,310,66.7
2653,320,67.4
2653,330,68
2653,350,69
11775,79,0
11775,80,3.3
11775,90,3.1
11775,100,3.1
11775,110,3
11775,120,2.8
11775,130,2.7
11775,150,2.3
11775,190,1.9
11775,200,1.9
11775,220,1.7
11775,230,1.7
11775,240,1.6
11775,250,1.6
11775,260,1.5
11775,270,1.5
11775,280,1.4
11775,310,1.4
11775,320,1.3
8607,79,0
8607,80,3.3
8607,90,3.1
8607,100,3.1
8607,110,3
8607,120,2.8
8607,130,2.7
8607,150,2.3
8607,190,1.9
8607,200,1.9
8607,220,1.7
8607,230,1.7
8607,240,1.6
8607,250,1.6
8607,260,1.5
8607,270,1.5
8607,280,1.4
8607,310,1.4
8607,320,1.3
6371,79,0
6371,80,3.3
6371,90,3.1
6371,100,3.1
6371,110,3
6371,120,2.8
6371,130,2.7
6371,150,2.3
6371,190,1.9
6371,200,1.9
6371,220,1.7
6371,230,1.7
6371,240,1.6
6371,250,1.6
6371,260,1.5
6371,270,1.5
6371,280,1.4
6371,310,1.4
6371,320,1.3
6058,79,0
6058,80,3.3
6058,90,3.1
6058,100,3.1
6058,110,3
6058,120,2.8
6058,130,2.7
6058,150,2.3
6058,190,1.9
6058,200,1.9
6058,220,1.7
6058,230,1.7
6058,240,1.6
6058,250,1.6
6058,260,1.5
6058,270,1.5
6058,280,1.4
6058,310,1.4
6058,320,1.3
3011,79,0
3011,80,3.3
3011,90,3.1
3011,100,3.1
3011,110,3
3011,120,2.8
3011,130,2.7
3011,150,2.3
3011,190,1.9
3011,200,1.9
3011,220,1.7
3011,230,1.7
3011,240,1.6
3011,250,1.6
3011,260,1.5
3011,270,1.5
3011,280,1.4
3011,310,1.4
3011,320,1.3
8912,79,0
8912,80,3.3
8912,90,3.1
8912,100,3.1
8912,110,3
8912,120,2.8
8912,130,2.7
8912,150,2.3
8912,190,1.9
8912,200,1.9
8912,220,1.7
8912,230,1.7
8912,240,1.6
8912,250,1.6
8912,260,1.5
8912,270,1.5
8912,280,1.4
8912,310,1.4
8912,320,1.3
1421,79,0
1421,80,3.3
1421,90,3.1
1421,100,3.1
1421,110,3
1421,120,2.8
1421,130,2.7
1421,150,2.3
1421,190,1.9
1421,200,1.9
1421,220,1.7
1421,230,1.7
1421,240,1.6
1421,250,1.6
1421,260,1.5
1421,270,1.5
1421,280,1.4
1421,310,1.4
1421,320,1.3
10402,79,0
10402,80,3.2
10402,90,4.9
10402,100,7
10402,110,9.6
10402,120,12.5
10402,130,19.5
10402,140,25.9
10402,150,31.8
10402,160,36.7
10402,170,40.4
10402,180,43.1
10402,190,45.5
10402,210,49.9
10402,220,51.9
10402,230,53.7
10402,250,56.7
10402,270,59.1
10402,290,61.1
10402,300,62
10402,330,63.8
10402,350,64.8
10221,79,0
10221,80,3.2
10221,90,3.2
10221,100,3.1
10221,110,3.1
10221,120,3
10221,130,2.9
10221,140,2.6
10221,160,2.2
10221,210,1.7
10221,220,1.7
10221,230,1.6
10221,240,1.6
10221,250,1.5
10221,280,1.5
10221,290,1.4
10221,340,1.4
10221,350,1.3
2983,79,0
2983,80,3.2
2983,90,3.2
2983,100,3.1
2983,110,3.1
2983,120,3
2983,130,2.9
2983,140,2.6
2983,160,2.2
2983,210,1.7
2983,220,1.7
2983,230,1.6
2983,240,1.6
2983,250,1.5
2983,280,1.5
2983,290,1.4
2983,340,1.4
2983,350,1.3
8886,79,0
8886,80,3.2
8886,90,3.2
8886,100,3.1
8886,110,3.1
8886,130,2.9
8886,140,2.6
8886,160,2.2
8886,210,1.7
8886,220,1.7
8886,230,1.6
8886,240,1.6
8886,250,1.5
8886,280,1.5
8886,290,1.4
8886,340,1.4
8886,350,1.3
1387,79,0
1387,80,3.2
1387,90,3.2
1387,100,3.1
1387,110,3.1
1387,130,2.9
1387,140,2.6
1387,160,2.2
1387,210,1.7
1387,220,1.7
1387,230,1.6
1387,240,1.6
1387,250,1.5
1387,280,1.5
1387,290,1.4
1387,340,1.4
1387,350,1.3
10631,79,0
10631,80,3.6
10631,100,3.6
10631,120,3.4
10631,130,3.4
10631,140,3.3
10631,150,3
10631,170,2.6
10631,180,2.5
10631,190,2.3
10631,220,2
10631,230,2
10631,240,1.9
10631,250,1.9
10631,260,1.8
10631,280,1.8
10631,290,1.7
10631,320,1.7
10631,330,1.6
8814,79,0
8814,80,3.5
8814,90,5.5
8814,100,7.2
8814,110,8.6
8814,130,8.2
8814,140,7.2
8814,150,6.4
8814,160,6
8814,200,4.8
8814,210,4.6
8814,220,4.3
8814,230,4.2
8814,240,4
8814,270,3.7
8814,280,3.7
8814,290,3.6
8814,300,3.6
8814,310,3.5
8485,79,0
8485,80,3.5
8485,90,5.5
8485,100,7.2
8485,110,8.6
8485,130,8.2
8485,140,7.2
8485,150,6.4
8485,160,6
8485,200,4.8
8485,210,4.6
8485,220,4.3
8485,230,4.2
8485,240,4
8485,270,3.7
8485,280,3.7
8485,290,3.6
8485,300,3.6
8485,310,3.5
3944,79,0
3944,80,3.6
3944,100,3.6
3944,120,3.4
3944,130,3.4
3944,140,3.3
3944,150,3
3944,170,2.6
3944,180,2.5
3944,190,2.3
3944,220,2
3944,230,2
3944,240,1.9
3944,250,1.9
3944,260,1.8
3944,280,1.8
3944,290,1.7
3944,320,1.7
3944,330,1.6
9328,79,0
9328,80,3.6
9328,100,3.6
9328,120,3.4
9328,130,3.4
9328,140,3.3
9328,150,3
9328,170,2.6
9328,180,2.5
9328,190,2.3
9328,220,2
9328,230,2
9328,240,1.9
9328,250,1.9
9328,260,1.8
9328,280,1.8
9328,290,1.7
9328,320,1.7
9328,330,1.6
10420,79,0
10420,80,3.6
10420,100,3.6
10420,120,3.4
10420,130,3.4
10420,140,3.3
10420,150,3
10420,170,2.6
10420,180,2.5
10420,190,2.3
10420,220,2
10420,230,2
10420,240,1.9
10420,250,1.9
10420,260,1.8
10420,280,1.8
10420,290,1.7
10420,320,1.7
10420,330,1.6
6505,79,0
6505,80,3.6
6505,100,3.6
6505,120,3.4
6505,130,3.4
6505,140,3.3
6505,150,3
6505,170,2.6
6505,180,2.5
6505,190,2.3
6505,220,2
6505,230,2
6505,240,1.9
6505,250,1.9
6505,260,1.8
6505,280,1.8
6505,290,1.7
6505,320,1.7
6505,330,1.6
11425,79,0
11425,80,3.6
11425,100,3.6
11425,120,3.4
11425,130,3.4
11425,140,3.3
11425,150,3
11425,170,2.6
11425,180,2.5
11425,190,2.3
11425,220,2
11425,230,2
11425,240,1.9
11425,250,1.9
11425,260,1.8
11425,280,1.8
11425,290,1.7
11425,320,1.7
11425,330,1.6
2536,79,0
2536,80,3.6
2536,100,3.6
2536,120,3.4
2536,130,3.4
2536,140,3.3
2536,150,3
2536,170,2.6
2536,180,2.5
2536,190,2.3
2536,220,2
2536,230,2
2536,240,1.9
2536,250,1.9
2536,260,1.8
2536,280,1.8
2536,290,1.7
2536,320,1.7
2536,330,1.6
2455,79,0
2455,80,3.6
2455,100,3.6
2455,120,3.4
2455,130,3.4
2455,140,3.3
2455,150,3
2455,170,2.6
2455,180,2.5
2455,190,2.3
2455,220,2
2455,230,2
2455,240,1.9
2455,250,1.9
2455,260,1.8
2455,280,1.8
2455,290,1.7
2455,320,1.7
2455,330,1.6
5714,79,0
5714,80,3.6
5714,100,3.6
5714,120,3.4
5714,130,3.4
5714,140,3.3
5714,150,3
5714,170,2.6
5714,180,2.5
5714,190,2.3
5714,220,2
5714,230,2
5714,240,1.9
5714,250,1.9
5714,260,1.8
5714,280,1.8
5714,290,1.7
5714,320,1.7
5714,330,1.6
1792,79,0
1792,80,3.6
1792,100,3.6
1792,120,3.4
1792,130,3.4
1792,140,3.3
1792,150,3
1792,170,2.6
1792,180,2.5
1792,190,2.3
1792,220,2
1792,230,2
1792,240,1.9
1792,250,1.9
1792,260,1.8
1792,280,1.8
1792,290,1.7
1792,320,1.7
1792,330,1.6
9037,79,0
9037,80,3.5
9037,90,5.5
9037,100,7.7
9037,110,9.6
9037,120,11.2
9037,140,10.8
9037,150,9.6
9037,160,8.6
9037,170,8
9037,180,7.6
9037,190,7.3
9037,200,6.9
9037,230,6
9037,280,5
9037,310,4.7
9037,320,4.7
9037,330,4.6
11680,79,0
11680,80,3.5
11680,90,5.5
11680,100,7.2
11680,110,8.6
11680,130,8.2
11680,140,7.2
11680,150,6.4
11680,160,6
11680,200,4.8
11680,210,4.6
11680,220,4.3
11680,230,4.2
11680,240,4
11680,270,3.7
11680,280,3.7
11680,290,3.6
11680,300,3.6
11680,310,3.5
5943,79,0
5943,80,3.5
5943,90,5.5
5943,100,7.2
5943,110,8.6
5943,130,8.2
5943,140,7.2
5943,150,6.4
5943,160,6
5943,200,4.8
5943,210,4.6
5943,220,4.3
5943,230,4.2
5943,240,4
5943,270,3.7
5943,280,3.7
5943,290,3.6
5943,300,3.6
5943,310,3.5
2897,79,0
2897,80,3.5
2897,90,5.5
2897,100,7.2
2897,110,8.6
2897,130,8.2
2897,140,7.2
2897,150,6.4
2897,160,6
2897,200,4.8
2897,210,4.6
2897,220,4.3
2897,230,4.2
2897,240,4
2897,270,3.7
2897,280,3.7
2897,290,3.6
2897,300,3.6
2897,310,3.5
8940,79,0
8940,80,3.5
8940,90,5.5
8940,100,7.7
8940,110,9.6
8940,120,11.2
8940,140,10.8
8940,150,9.6
8940,160,8.6
8940,170,8
8940,180,7.6
8940,190,7.3
8940,200,6.9
8940,230,6
8940,280,5
8940,310,4.7
8940,320,4.7
8940,330,4.6
2658,79,0
2658,80,3.5
2658,90,5.5
2658,100,7.7
2658,110,9.6
2658,120,11.2
2658,140,10.8
2658,150,9.6
2658,160,8.6
2658,170,8
2658,180,7.6
2658,190,7.3
2658,200,6.9
2658,230,6
2658,280,5
2658,310,4.7
2658,320,4.7
2658,330,4.6
10160,79,0
10160,80,3.5
10160,90,5.5
10160,100,7.2
10160,110,8.6
10160,130,8.2
10160,140,7.2
10160,150,6.4
10160,160,6
10160,200,4.8
10160,210,4.6
10160,220,4.3
10160,230,4.2
10160,240,4
10160,270,3.7
10160,280,3.7
10160,290,3.6
10160,300,3.6
10160,310,3.5
7645,79,0
7645,80,3.5
7645,90,5.5
7645,100,7.2
7645,110,8.6
7645,130,8.2
7645,140,7.2
7645,150,6.4
7645,160,6
7645,200,4.8
7645,210,4.6
7645,220,4.3
7645,230,4.2
7645,240,4
7645,270,3.7
7645,280,3.7
7645,290,3.6
7645,300,3.6
7645,310,3.5
1267,79,0
1267,80,3.5
1267,90,5.5
1267,100,7.2
1267,110,8.6
1267,130,8.2
1267,140,7.2
1267,150,6.4
1267,160,6
1267,200,4.8
1267,210,4.6
1267,220,4.3
1267,230,4.2
1267,240,4
1267,270,3.7
1267,280,3.7
1267,290,3.6
1267,300,3.6
1267,310,3.5
7711,79,0
7711,80,3.7
7711,90,3.8
7711,100,3.8
7711,110,3.9
7711,120,3.8
7711,130,3.8
7711,140,3.5
7711,160,3.1
7711,180,2.9
7711,190,2.7
7711,240,2.2
7711,250,2.2
7711,260,2.1
7711,270,2.1
7711,280,2
7711,290,2
7711,300,1.9
7711,320,1.9
7711,330,1.8
6312,79,0
6312,80,3.7
6312,90,5.7
6312,100,8.2
6312,110,11
6312,120,18.2
6312,130,25
6312,140,30.9
6312,150,35.6
6312,160,38.7
6312,170,41.3
6312,190,46.1
6312,200,48.1
6312,210,49.9
6312,220,51.5
6312,230,52.9
6312,240,54.1
6312,250,55.2
6312,260,56.2
6312,270,57
6312,280,57.7
6312,290,58.3
6312,300,58.8
6312,310,59.4
6312,340,60.6
6312,350,60.9
10215,79,0
10215,80,3.7
10215,90,3.8
10215,100,3.8
10215,110,3.9
10215,120,3.8
10215,130,3.8
10215,140,3.5
10215,160,3.1
10215,180,2.9
10215,190,2.7
10215,240,2.2
10215,250,2.2
10215,260,2.1
10215,270,2.1
10215,280,2
10215,290,2
10215,300,1.9
10215,320,1.9
10215,330,1.8
11744,79,0
11744,80,3.7
11744,90,3.8
11744,100,3.8
11744,110,3.9
11744,120,3.8
11744,130,3.8
11744,140,3.5
11744,160,3.1
11744,180,2.9
11744,190,2.7
11744,240,2.2
11744,250,2.2
11744,260,2.1
11744,270,2.1
11744,280,2
11744,290,2
11744,300,1.9
11744,320,1.9
11744,330,1.8
8572,79,0
8572,80,3.7
8572,90,3.8
8572,100,3.8
8572,110,3.9
8572,120,3.8
8572,130,3.8
8572,140,3.5
8572,160,3.1
8572,180,2.9
8572,190,2.7
8572,240,2.2
8572,250,2.2
8572,260,2.1
8572,270,2.1
8572,280,2
8572,290,2
8572,300,1.9
8572,320,1.9
8572,330,1.8
6327,79,0
6327,80,3.7
6327,90,3.8
6327,100,3.8
6327,110,3.9
6327,120,3.8
6327,130,3.8
6327,140,3.5
6327,160,3.1
6327,180,2.9
6327,190,2.7
6327,240,2.2
6327,250,2.2
6327,260,2.1
6327,270,2.1
6327,280,2
6327,290,2
6327,300,1.9
6327,320,1.9
6327,330,1.8
6022,79,0
6022,80,3.7
6022,90,3.8
6022,100,3.8
6022,110,3.9
6022,120,3.8
6022,130,3.8
6022,140,3.5
6022,160,3.1
6022,180,2.9
6022,190,2.7
6022,240,2.2
6022,250,2.2
6022,260,2.1
6022,270,2.1
6022,280,2
6022,290,2
6022,300,1.9
6022,320,1.9
6022,330,1.8
7702,79,0
7702,80,3.7
7702,90,5.7
7702,100,8.2
7702,110,11
7702,120,18.2
7702,130,25
7702,140,30.9
7702,150,35.6
7702,160,38.7
7702,170,41.3
7702,190,46.1
7702,200,48.1
7702,210,49.9
7702,220,51.5
7702,230,52.9
7702,240,54.1
7702,250,55.2
7702,260,56.2
7702,270,57
7702,280,57.7
7702,290,58.3
7702,300,58.8
7702,310,59.4
7702,340,60.6
7702,350,60.9
8561,79,0
8561,80,3.7
8561,90,5.7
8561,100,8.2
8561,110,11
8561,120,18.2
8561,130,25
8561,140,30.9
8561,150,35.6
8561,160,38.7
8561,170,41.3
8561,190,46.1
8561,200,48.1
8561,210,49.9
8561,220,51.5
8561,230,52.9
8561,240,54.1
8561,250,55.2
8561,260,56.2
8561,270,57
8561,280,57.7
8561,290,58.3
8561,300,58.8
8561,310,59.4
8561,340,60.6
8561,350,60.9
10209,79,0
10209,80,3.7
10209,90,5.7
10209,100,8.2
10209,110,11
10209,120,18.2
10209,130,25
10209,140,30.9
10209,150,35.6
10209,160,38.7
10209,170,41.3
10209,190,46.1
10209,200,48.1
10209,210,49.9
10209,220,51.5
10209,230,52.9
10209,240,54.1
10209,250,55.2
10209,260,56.2
10209,270,57
10209,280,57.7
10209,290,58.3
10209,300,58.8
10209,310,59.4
10209,340,60.6
10209,350,60.9
11735,79,0
11735,80,3.7
11735,90,5.7
11735,100,8.2
11735,110,11
11735,120,18.2
11735,130,25
11735,140,30.9
11735,150,35.6
11735,160,38.7
11735,170,41.3
11735,190,46.1
11735,200,48.1
11735,210,49.9
11735,220,51.5
11735,230,52.9
11735,240,54.1
11735,250,55.2
11735,260,56.2
11735,270,57
11735,280,57.7
11735,290,58.3
11735,300,58.8
11735,310,59.4
11735,340,60.6
11735,350,60.9
6011,79,0
6011,80,3.7
6011,90,5.7
6011,100,8.2
6011,110,11
6011,120,18.2
6011,130,25
6011,140,30.9
6011,150,35.6
6011,160,38.7
6011,170,41.3
6011,190,46.1
6011,200,48.1
6011,210,49.9
6011,220,51.5
6011,230,52.9
6011,240,54.1
6011,250,55.2
6011,260,56.2
6011,270,57
6011,280,57.7
6011,290,58.3
6011,300,58.8
6011,310,59.4
6011,340,60.6
6011,350,60.9
4323,79,0
4323,80,3.7
4323,90,3.8
4323,100,3.8
4323,110,3.9
4323,120,3.8
4323,130,3.8
4323,140,3.5
4323,160,3.1
4323,180,2.9
4323,190,2.7
4323,240,2.2
4323,250,2.2
4323,260,2.1
4323,270,2.1
4323,280,2
4323,290,2
4323,300,1.9
4323,320,1.9
4323,330,1.8
4312,79,0
4312,80,3.7
4312,90,5.7
4312,100,8.2
4312,110,11
4312,120,18.2
4312,130,25
4312,140,30.9
4312,150,35.6
4312,160,38.7
4312,170,41.3
4312,190,46.1
4312,200,48.1
4312,210,49.9
4312,220,51.5
4312,230,52.9
4312,240,54.1
4312,250,55.2
4312,260,56.2
4312,270,57
4312,280,57.7
4312,290,58.3
4312,300,58.8
4312,310,59.4
4312,340,60.6
4312,350,60.9
6651,79,0
6651,80,3.8
6651,90,3.9
6651,110,3.7
6651,120,3.7
6651,140,3.5
6651,150,3.2
6651,180,2.6
6651,200,2.4
6651,210,2.2
6651,220,2.2
6651,240,2
6651,250,2
6651,260,1.9
6651,290,1.9
6651,300,1.8
6651,330,1.8
6651,340,1.7
4223,79,0
4223,80,3.8
4223,90,3.9
4223,100,3.9
4223,110,4
4223,120,3.9
4223,130,3.9
4223,140,3.6
4223,160,3.2
4223,170,3.1
4223,180,2.9
4223,250,2.2
4223,260,2.2
4223,270,2.1
4223,280,2.1
4223,290,2
4223,300,2
4223,310,1.9
4223,330,1.9
4223,340,1.8
8947,79,0
8947,80,3.8
8947,90,3.9
8947,110,3.7
8947,120,3.7
8947,140,3.5
8947,150,3.2
8947,180,2.6
8947,200,2.4
8947,210,2.2
8947,220,2.2
8947,240,2
8947,250,2
8947,260,1.9
8947,290,1.9
8947,300,1.8
8947,330,1.8
8947,340,1.7
2665,79,0
2665,80,3.8
2665,90,3.9
2665,110,3.7
2665,120,3.7
2665,140,3.5
2665,150,3.2
2665,180,2.6
2665,200,2.4
2665,210,2.2
2665,220,2.2
2665,240,2
2665,250,2
2665,260,1.9
2665,290,1.9
2665,300,1.8
2665,330,1.8
2665,340,1.7
8880,79,0
8880,80,3.7
8880,90,3.8
8880,100,3.8
8880,110,3.9
8880,120,3.8
8880,130,3.8
8880,140,3.5
8880,160,3.1
8880,180,2.9
8880,190,2.7
8880,240,2.2
8880,250,2.2
8880,260,2.1
8880,270,2.1
8880,280,2
8880,290,2
8880,300,1.9
8880,320,1.9
8880,330,1.8
2974,79,0
2974,80,3.7
2974,90,3.8
2974,100,3.8
2974,110,3.9
2974,120,3.8
2974,130,3.8
2974,140,3.5
2974,160,3.1
2974,180,2.9
2974,190,2.7
2974,240,2.2
2974,250,2.2
2974,260,2.1
2974,270,2.1
2974,280,2
2974,290,2
2974,300,1.9
2974,320,1.9
2974,330,1.8
1377,79,0
1377,80,3.7
1377,90,3.8
1377,100,3.8
1377,110,3.9
1377,120,3.8
1377,130,3.8
1377,140,3.5
1377,160,3.1
1377,180,2.9
1377,190,2.7
1377,240,2.2
1377,250,2.2
1377,260,2.1
1377,270,2.1
1377,280,2
1377,290,2
1377,300,1.9
1377,320,1.9
1377,330,1.8
8871,79,0
8871,80,3.7
8871,90,5.7
8871,100,8.2
8871,110,11
8871,120,18.2
8871,130,25
8871,140,30.9
8871,150,35.6
8871,160,38.7
8871,170,41.3
8871,190,46.1
8871,200,48.1
8871,210,49.9
8871,220,51.5
8871,230,52.9
8871,240,54.1
8871,250,55.2
8871,260,56.2
8871,270,57
8871,280,57.7
8871,290,58.3
8871,300,58.8
8871,310,59.4
8871,340,60.6
8871,350,60.9
2965,79,0
2965,80,3.7
2965,90,5.7
2965,100,8.2
2965,110,11
2965,120,18.2
2965,130,25
2965,140,30.9
2965,150,35.6
2965,160,38.7
2965,170,41.3
2965,190,46.1
2965,200,48.1
2965,210,49.9
2965,220,51.5
2965,230,52.9
2965,240,54.1
2965,250,55.2
2965,260,56.2
2965,270,57
2965,280,57.7
2965,290,58.3
2965,300,58.8
2965,310,59.4
2965,340,60.6
2965,350,60.9
1366,79,0
1366,80,3.7
1366,90,5.7
1366,100,8.2
1366,110,11
1366,120,18.2
1366,130,25
1366,140,30.9
1366,150,35.6
1366,160,38.7
1366,170,41.3
1366,190,46.1
1366,200,48.1
1366,210,49.9
1366,220,51.5
1366,230,52.9
1366,240,54.1
1366,250,55.2
1366,260,56.2
1366,270,57
1366,280,57.7
1366,290,58.3
1366,300,58.8
1366,310,59.4
1366,340,60.6
1366,350,60.9
8819,79,0
8819,80,3.8
8819,90,3.9
8819,100,3.9
8819,110,4
8819,120,3.9
8819,130,3.9
8819,140,3.6
8819,160,3.2
8819,170,3.1
8819,180,2.9
8819,250,2.2
8819,260,2.2
8819,270,2.1
8819,280,2.1
8819,290,2
8819,300,2
8819,310,1.9
8819,330,1.9
8819,340,1.8
7648,79,0
7648,80,3.8
7648,90,3.9
7648,100,3.9
7648,110,4
7648,120,3.9
7648,130,3.9
7648,140,3.6
7648,160,3.2
7648,170,3.1
7648,180,2.9
7648,250,2.2
7648,260,2.2
7648,270,2.1
7648,280,2.1
7648,290,2
7648,300,2
7648,310,1.9
7648,330,1.9
7648,340,1.8
5949,79,0
5949,80,3.8
5949,90,3.9
5949,100,3.9
5949,110,4
5949,120,3.9
5949,130,3.9
5949,140,3.6
5949,160,3.2
5949,170,3.1
5949,180,2.9
5949,250,2.2
5949,260,2.2
5949,270,2.1
5949,280,2.1
5949,290,2
5949,300,2
5949,310,1.9
5949,330,1.9
5949,340,1.8
10163,79,0
10163,80,3.8
10163,90,3.9
10163,100,3.9
10163,110,4
10163,120,3.9
10163,130,3.9
10163,140,3.6
10163,150,3.4
10163,160,3.2
10163,170,3.1
10163,180,2.9
10163,250,2.2
10163,260,2.2
10163,270,2.1
10163,280,2.1
10163,290,2
10163,300,2
10163,310,1.9
10163,330,1.9
10163,340,1.8
2901,79,0
2901,80,3.8
2901,90,3.9
2901,100,3.9
2901,110,4
2901,120,3.9
2901,130,3.9
2901,140,3.6
2901,160,3.2
2901,170,3.1
2901,180,2.9
2901,250,2.2
2901,260,2.2
2901,270,2.1
2901,280,2.1
2901,290,2
2901,300,2
2901,310,1.9
2901,330,1.9
2901,340,1.8
9044,79,0
9044,80,3.8
9044,90,3.9
9044,110,3.7
9044,120,3.7
9044,140,3.5
9044,150,3.2
9044,180,2.6
9044,200,2.4
9044,210,2.2
9044,220,2.2
9044,240,2
9044,250,2
9044,260,1.9
9044,290,1.9
9044,300,1.8
9044,330,1.8
9044,340,1.7
11684,79,0
11684,80,3.8
11684,90,3.9
11684,100,3.9
11684,110,4
11684,120,3.9
11684,130,3.9
11684,140,3.6
11684,160,3.2
11684,170,3.1
11684,180,2.9
11684,250,2.2
11684,260,2.2
11684,270,2.1
11684,280,2.1
11684,290,2
11684,300,2
11684,310,1.9
11684,330,1.9
11684,340,1.8
8491,79,0
8491,80,3.8
8491,90,3.9
8491,100,3.9
8491,110,4
8491,120,3.9
8491,130,3.9
8491,140,3.6
8491,160,3.2
8491,170,3.1
8491,180,2.9
8491,250,2.2
8491,260,2.2
8491,270,2.1
8491,280,2.1
8491,290,2
8491,300,2
8491,310,1.9
8491,330,1.9
8491,340,1.8
1273,79,0
1273,80,3.8
1273,90,3.9
1273,100,3.9
1273,110,4
1273,120,3.9
1273,130,3.9
1273,140,3.6
1273,150,3.4
1273,160,3.2
1273,170,3.1
1273,180,2.9
1273,250,2.2
1273,260,2.2
1273,270,2.1
1273,280,2.1
1273,290,2
1273,300,2
1273,310,1.9
1273,330,1.9
1273,340,1.8
4330,79,0
4330,80,4
4330,90,3.9
4330,100,3.9
4330,110,3.8
4330,120,3.9
4330,140,3.7
4330,150,3.4
4330,160,3.3
4330,170,3
4330,180,2.9
4330,190,2.9
4330,210,2.5
4330,230,2.3
4330,240,2.3
4330,250,2.2
4330,260,2.2
4330,270,2
4330,300,2
4330,320,1.8
4330,330,1.9
4330,350,1.7
4230,79,0
4230,80,4
4230,90,3.9
4230,100,4
4230,110,4
4230,120,4.1
4230,160,3.3
4230,180,3.1
4230,190,2.8
4230,200,2.6
4230,210,2.5
4230,220,2.6
4230,230,2.5
4230,240,2.3
4230,250,2.3
4230,260,2.1
4230,270,2.2
4230,280,2
4230,290,2.1
4230,300,2.1
4230,310,1.9
4230,340,1.9
4230,350,1.8
10303,79,0
10303,80,3.9
10303,100,3.5
10303,110,3.4
10303,120,3.4
10303,130,3.2
10303,140,3.1
10303,160,2.7
10303,220,2.1
10303,230,2.1
10303,240,2
10303,250,2
10303,260,1.9
10303,270,1.9
10303,280,1.8
10303,290,1.8
10303,300,1.7
10303,320,1.7
10303,330,1.6
6526,79,0
6526,80,3.9
6526,100,3.5
6526,110,3.4
6526,120,3.4
6526,130,3.2
6526,140,3.1
6526,160,2.7
6526,220,2.1
6526,230,2.1
6526,240,2
6526,250,2
6526,260,1.9
6526,270,1.9
6526,280,1.8
6526,290,1.8
6526,300,1.7
6526,320,1.7
6526,330,1.6
7383,79,0
7383,80,3.9
7383,100,3.5
7383,110,3.4
7383,120,3.4
7383,130,3.2
7383,140,3.1
7383,160,2.7
7383,220,2.1
7383,230,2.1
7383,240,2
7383,250,2
7383,260,1.9
7383,270,1.9
7383,280,1.8
7383,290,1.8
7383,300,1.7
7383,320,1.7
7383,330,1.6
3963,79,0
3963,80,3.9
3963,100,3.5
3963,110,3.4
3963,120,3.4
3963,130,3.2
3963,140,3.1
3963,160,2.7
3963,220,2.1
3963,230,2.1
3963,240,2
3963,250,2
3963,260,1.9
3963,270,1.9
3963,280,1.8
3963,290,1.8
3963,300,1.7
3963,320,1.7
3963,330,1.6
9234,79,0
9234,80,3.9
9234,100,3.5
9234,110,3.4
9234,120,3.4
9234,130,3.2
9234,140,3.1
9234,160,2.7
9234,220,2.1
9234,230,2.1
9234,240,2
9234,250,2
9234,260,1.9
9234,270,1.9
9234,280,1.8
9234,290,1.8
9234,300,1.7
9234,320,1.7
9234,330,1.6
2555,79,0
2555,80,3.9
2555,100,3.5
2555,110,3.4
2555,120,3.4
2555,130,3.2
2555,140,3.1
2555,160,2.7
2555,220,2.1
2555,230,2.1
2555,240,2
2555,250,2
2555,260,1.9
2555,270,1.9
2555,280,1.8
2555,290,1.8
2555,300,1.7
2555,320,1.7
2555,330,1.6
10647,79,0
10647,80,3.9
10647,100,3.5
10647,110,3.4
10647,120,3.4
10647,130,3.2
10647,140,3.1
10647,160,2.7
10647,220,2.1
10647,230,2.1
10647,240,2
10647,250,2
10647,260,1.9
10647,270,1.9
10647,280,1.8
10647,290,1.8
10647,300,1.7
10647,320,1.7
10647,330,1.6
10440,79,0
10440,80,3.9
10440,100,3.5
10440,110,3.4
10440,120,3.4
10440,130,3.2
10440,140,3.1
10440,160,2.7
10440,220,2.1
10440,230,2.1
10440,240,2
10440,250,2
10440,260,1.9
10440,270,1.9
10440,280,1.8
10440,290,1.8
10440,300,1.7
10440,320,1.7
10440,330,1.6
2475,79,0
2475,80,3.9
2475,100,3.5
2475,110,3.4
2475,120,3.4
2475,130,3.2
2475,140,3.1
2475,160,2.7
2475,220,2.1
2475,230,2.1
2475,240,2
2475,250,2
2475,260,1.9
2475,270,1.9
2475,280,1.8
2475,290,1.8
